,Entity,Year,Coal Consumption - EJ,Gas Consumption - EJ,Geo Biomass Other - TWh,Hydro Generation - TWh,Nuclear Generation - TWh,Solar Generation - TWh,Wind Generation -TWh,Oil Consumption - EJ
4729,USSR,1979,14.58,13.17,0.00,172.02,59.62,0.00,0.00,17.18
4730,USSR,1980,14.13,13.57,0.00,183.94,73.92,0.00,0.00,18.01
4731,USSR,1981,14.04,14.37,0.00,186.74,87.09,0.00,0.00,18.16
4732,USSR,1982,14.26,15.52,0.00,174.68,100.25,0.00,0.00,18.03
4733,USSR,1983,14.29,16.64,0.00,180.36,111.40,0.00,0.00,17.77
4734,USSR,1984,14.16,18.16,0.00,202.99,143.80,0.00,0.00,17.77
4735,Ukraine,1985,3.56,3.06,0.00,10.71,53.31,0.00,0.00,2.74
4736,Ukraine,1986,3.53,3.23,0.00,10.66,42.71,0.00,0.00,2.75
4737,Ukraine,1987,3.50,3.30,0.00,9.59,50.43,0.00,0.00,2.85
4738,Ukraine,1988,3.30,3.50,0.00,11.93,72.00,0.00,0.00,2.62
4739,Ukraine,1989,3.01,3.53,0.00,10.13,66.52,0.00,0.00,2.50
4740,Ukraine,1990,3.48,4.35,0.00,10.51,76.18,0.00,0.00,2.72
4741,Ukraine,1991,3.09,4.14,0.00,11.71,75.13,0.00,0.00,2.48
4742,Ukraine,1992,3.04,3.53,0.00,7.88,73.75,0.00,0.00,1.83
4743,Ukraine,1993,2.71,3.17,0.00,11.04,75.24,0.00,0.00,1.06
4744,Ukraine,1994,2.16,2.77,0.00,12.12,68.85,0.00,0.00,0.85
4745,Ukraine,1995,2.14,2.60,0.00,9.95,70.52,0.00,0.00,0.82
4746,Ukraine,1996,1.61,3.01,0.00,8.63,79.58,0.00,0.00,0.62
4747,Ukraine,1997,1.57,2.71,0.00,9.86,79.43,0.00,0.00,0.60
4748,Ukraine,1998,1.61,2.51,0.00,15.74,75.24,0.00,0.00,0.62
4749,Ukraine,1999,1.59,2.67,0.00,14.32,72.07,0.00,0.00,0.55
4750,Ukraine,2000,1.61,2.67,0.00,11.27,77.34,0.00,0.01,0.52
4751,Ukraine,2001,1.57,2.59,0.00,12.03,76.17,0.00,0.02,0.58
4752,Ukraine,2002,1.58,2.55,0.00,9.63,77.99,0.00,0.02,0.57
4753,Ukraine,2003,1.62,2.60,0.00,9.24,81.41,0.00,0.03,0.59
4754,Ukraine,2004,1.54,2.58,0.00,11.75,87.02,0.00,0.03,0.62
4755,Ukraine,2005,1.56,2.60,0.00,12.36,88.76,0.00,0.04,0.59
4756,Ukraine,2006,1.68,2.52,0.00,12.89,90.23,0.00,0.04,0.62
4757,Ukraine,2007,1.79,2.38,0.28,10.14,92.54,0.00,0.05,0.63
4758,Ukraine,2008,1.75,2.26,0.26,11.51,89.84,0.00,0.05,0.62
4759,Ukraine,2009,1.50,1.76,0.14,11.94,82.92,0.00,0.04,0.59
4760,Ukraine,2010,1.60,1.96,0.19,13.15,89.15,0.00,0.05,0.55
4761,Ukraine,2011,1.74,2.02,0.13,10.94,90.25,0.03,0.09,0.57
4762,Ukraine,2012,1.79,1.87,0.13,10.48,90.14,0.33,0.29,0.55
4763,Ukraine,2013,1.73,1.72,0.10,13.80,83.21,0.57,0.64,0.52
4764,Ukraine,2014,1.49,1.45,0.13,8.48,88.39,0.43,1.13,0.44
4765,Ukraine,2015,1.14,1.15,0.15,5.40,87.63,0.48,1.08,0.39
4766,Ukraine,2016,1.36,1.13,0.14,7.68,80.95,0.49,0.95,0.41
4767,Ukraine,2017,1.08,1.09,0.21,8.95,85.58,0.72,0.98,0.42
4768,Ukraine,2018,1.15,1.10,0.22,10.43,84.40,1.11,1.19,0.41
4769,Ukraine,2019,1.10,1.02,0.24,6.83,83.00,2.91,1.89,0.44
4770,United Arab Emirates,1965,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4771,United Arab Emirates,1966,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4772,United Arab Emirates,1967,0.00,0.02,0.00,0.00,0.00,0.00,0.00,0.00
4773,United Arab Emirates,1968,0.00,0.02,0.00,0.00,0.00,0.00,0.00,0.00
4774,United Arab Emirates,1969,0.00,0.02,0.00,0.00,0.00,0.00,0.00,0.00
4775,United Arab Emirates,1970,0.00,0.03,0.00,0.00,0.00,0.00,0.00,0.01
4776,United Arab Emirates,1971,0.00,0.05,0.00,0.00,0.00,0.00,0.00,0.01
4777,United Arab Emirates,1972,0.00,0.05,0.00,0.00,0.00,0.00,0.00,0.01
4778,United Arab Emirates,1973,0.00,0.06,0.00,0.00,0.00,0.00,0.00,0.01
4779,United Arab Emirates,1974,0.00,0.06,0.00,0.00,0.00,0.00,0.00,0.02
4780,United Arab Emirates,1975,0.00,0.06,0.00,0.00,0.00,0.00,0.00,0.03
4781,United Arab Emirates,1976,0.00,0.07,0.00,0.00,0.00,0.00,0.00,0.04
4782,United Arab Emirates,1977,0.00,0.12,0.00,0.00,0.00,0.00,0.00,0.06
4783,United Arab Emirates,1978,0.00,0.14,0.00,0.00,0.00,0.00,0.00,0.07
4784,United Arab Emirates,1979,0.00,0.15,0.00,0.00,0.00,0.00,0.00,0.09
4785,United Arab Emirates,1980,0.00,0.17,0.00,0.00,0.00,0.00,0.00,0.22
4786,United Arab Emirates,1981,0.00,0.22,0.00,0.00,0.00,0.00,0.00,0.24
4787,United Arab Emirates,1982,0.00,0.23,0.00,0.00,0.00,0.00,0.00,0.26
4788,United Arab Emirates,1983,0.00,0.21,0.00,0.00,0.00,0.00,0.00,0.27
4789,United Arab Emirates,1984,0.00,0.29,0.00,0.00,0.00,0.00,0.00,0.30
4790,United Arab Emirates,1985,0.00,0.36,0.00,0.00,0.00,0.00,0.00,0.38
4791,United Arab Emirates,1986,0.00,0.43,0.00,0.00,0.00,0.00,0.00,0.46
4792,United Arab Emirates,1987,0.00,0.49,0.00,0.00,0.00,0.00,0.00,0.50
4793,United Arab Emirates,1988,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.60
4794,United Arab Emirates,1989,0.00,0.61,0.00,0.00,0.00,0.00,0.00,0.63
4795,United Arab Emirates,1990,0.00,0.59,0.00,0.00,0.00,0.00,0.00,0.66
4796,United Arab Emirates,1991,0.00,0.71,0.00,0.00,0.00,0.00,0.00,0.81
4797,United Arab Emirates,1992,0.00,0.66,0.00,0.00,0.00,0.00,0.00,0.81
4798,United Arab Emirates,1993,0.00,0.69,0.00,0.00,0.00,0.00,0.00,0.84
4799,United Arab Emirates,1994,0.00,0.80,0.00,0.00,0.00,0.00,0.00,0.88
4800,United Arab Emirates,1995,0.00,0.87,0.00,0.00,0.00,0.00,0.00,0.88
4801,United Arab Emirates,1996,0.00,0.95,0.00,0.00,0.00,0.00,0.00,0.86
4802,United Arab Emirates,1997,0.00,1.02,0.00,0.00,0.00,0.00,0.00,0.87
4803,United Arab Emirates,1998,0.00,1.07,0.00,0.00,0.00,0.00,0.00,0.87
4804,United Arab Emirates,1999,0.00,1.10,0.00,0.00,0.00,0.00,0.00,0.85
4805,United Arab Emirates,2000,0.00,1.10,0.00,0.00,0.00,0.00,0.00,0.84
4806,United Arab Emirates,2001,0.00,1.13,0.00,0.00,0.00,0.00,0.00,0.83
4807,United Arab Emirates,2002,0.00,1.28,0.00,0.00,0.00,0.00,0.00,0.86
4808,United Arab Emirates,2003,0.00,1.33,0.00,0.00,0.00,0.00,0.00,0.95
4809,United Arab Emirates,2004,0.01,1.41,0.00,0.00,0.00,0.00,0.00,1.03
4810,United Arab Emirates,2005,0.01,1.48,0.00,0.00,0.00,0.00,0.00,1.07
4811,United Arab Emirates,2006,0.01,1.52,0.00,0.00,0.00,0.00,0.00,1.15
4812,United Arab Emirates,2007,0.01,1.73,0.00,0.00,0.00,0.00,0.00,1.23
4813,United Arab Emirates,2008,0.01,2.09,0.00,0.00,0.00,0.00,0.00,1.29
4814,United Arab Emirates,2009,0.01,2.07,0.00,0.00,0.00,0.01,0.00,1.26
4815,United Arab Emirates,2010,0.03,2.13,0.00,0.00,0.00,0.02,0.00,1.35
4816,United Arab Emirates,2011,0.02,2.22,0.00,0.00,0.00,0.02,0.00,1.46
4817,United Arab Emirates,2012,0.06,2.30,0.00,0.00,0.00,0.02,0.00,1.53
4818,United Arab Emirates,2013,0.07,2.33,0.00,0.00,0.00,0.09,0.00,1.69
4819,United Arab Emirates,2014,0.08,2.28,0.01,0.00,0.00,0.31,0.00,1.71
4820,United Arab Emirates,2015,0.07,2.58,0.01,0.00,0.00,0.31,0.00,1.83
4821,United Arab Emirates,2016,0.08,2.62,0.01,0.00,0.00,0.34,0.00,1.96
4822,United Arab Emirates,2017,0.09,2.69,0.01,0.00,0.00,0.79,0.00,1.93
4823,United Arab Emirates,2018,0.10,2.68,0.01,0.00,0.00,1.31,0.00,2.01
4824,United Arab Emirates,2019,0.10,2.74,0.01,0.00,0.00,4.17,0.00,1.95
4825,United Kingdom,1965,4.92,0.03,0.00,4.61,15.14,0.00,0.00,3.19
4826,United Kingdom,1966,4.68,0.03,0.00,4.54,20.22,0.00,0.00,3.42
4827,United Kingdom,1967,4.37,0.05,0.00,4.89,23.28,0.00,0.00,3.67
4828,United Kingdom,1968,4.37,0.11,0.00,3.72,26.19,0.00,0.00,3.89
4829,United Kingdom,1969,4.26,0.22,0.00,3.26,29.13,0.00,0.00,4.18
4830,United Kingdom,1970,4.02,0.43,0.00,4.54,26.01,0.00,0.00,4.42
4831,United Kingdom,1971,3.56,0.69,0.00,3.37,27.55,0.00,0.00,4.45
4832,United Kingdom,1972,3.12,0.97,0.00,3.37,29.38,0.00,0.00,4.72
4833,United Kingdom,1973,3.38,1.05,0.00,3.84,28.00,0.00,0.00,4.84
4834,United Kingdom,1974,2.98,1.26,0.00,4.07,33.62,0.00,0.00,4.50
4835,United Kingdom,1975,2.99,1.32,0.00,3.84,30.34,0.00,0.00,3.93
4836,United Kingdom,1976,3.05,1.40,0.00,4.54,36.16,0.00,0.00,3.91
4837,United Kingdom,1977,3.06,1.49,0.00,3.95,40.02,0.00,0.00,3.94
4838,United Kingdom,1978,2.98,1.54,0.00,4.07,37.22,0.00,0.00,4.04
4839,United Kingdom,1979,3.20,1.69,0.00,4.30,38.31,0.00,0.00,4.08
4840,United Kingdom,1980,2.98,1.69,0.00,3.95,37.02,0.00,0.00,3.49
4841,United Kingdom,1981,2.96,1.71,0.00,4.42,37.97,0.00,0.00,3.23
4842,United Kingdom,1982,2.76,1.70,0.00,4.54,43.97,0.00,0.00,3.27
4843,United Kingdom,1983,2.79,1.77,0.00,4.54,49.93,0.00,0.00,3.14
4844,United Kingdom,1984,1.98,1.82,0.00,4.54,53.98,0.00,0.00,3.86
4845,United Kingdom,1985,2.63,1.95,0.00,3.95,61.10,0.00,0.00,3.36
4846,United Kingdom,1986,2.84,1.98,0.00,4.77,59.08,0.00,0.00,3.36
4847,United Kingdom,1987,2.91,2.04,0.00,4.19,55.24,0.00,0.00,3.27
4848,United Kingdom,1988,2.83,1.94,0.00,4.88,63.46,0.00,0.00,3.48
4849,United Kingdom,1989,2.72,1.90,0.00,4.77,71.73,0.00,0.01,3.56
4850,United Kingdom,1990,2.72,1.98,0.60,5.12,65.75,0.00,0.01,3.60
4851,United Kingdom,1991,2.72,2.13,0.69,4.54,70.54,0.00,0.01,3.59
4852,United Kingdom,1992,2.56,2.12,0.93,5.35,76.81,0.00,0.03,3.63
4853,United Kingdom,1993,2.23,2.42,1.20,4.30,89.35,0.00,0.22,3.64
4854,United Kingdom,1994,2.08,2.49,1.52,5.12,88.28,0.00,0.34,3.61
4855,United Kingdom,1995,1.99,2.66,1.64,4.65,88.96,0.00,0.39,3.56
4856,United Kingdom,1996,1.86,3.10,1.80,3.40,94.67,0.00,0.49,3.65
4857,United Kingdom,1997,1.66,3.18,2.11,4.40,98.15,0.00,0.67,3.55
4858,United Kingdom,1998,1.62,3.31,2.65,5.12,99.49,0.00,0.88,3.53
4859,United Kingdom,1999,1.44,3.52,3.43,5.34,95.13,0.00,0.85,3.48
4860,United Kingdom,2000,1.54,3.65,3.88,5.09,85.06,0.00,0.95,3.44
4861,United Kingdom,2001,1.63,3.63,4.53,4.05,90.09,0.00,0.97,3.43
4862,United Kingdom,2002,1.50,3.58,5.08,4.79,87.85,0.00,1.26,3.41
4863,United Kingdom,2003,1.60,3.59,6.17,3.23,88.69,0.00,1.29,3.43
4864,United Kingdom,2004,1.53,3.67,7.36,4.84,80.00,0.00,1.94,3.52
4865,United Kingdom,2005,1.57,3.58,9.10,4.92,81.62,0.01,2.91,3.65
4866,United Kingdom,2006,1.71,3.39,9.28,4.59,75.45,0.01,4.24,3.62
4867,United Kingdom,2007,1.61,3.43,9.32,5.08,63.03,0.01,5.27,3.50
4868,United Kingdom,2008,1.49,3.52,9.65,5.14,52.49,0.02,7.10,3.42
4869,United Kingdom,2009,1.25,3.28,10.71,5.23,69.10,0.02,9.28,3.26
4870,United Kingdom,2010,1.29,3.55,12.26,3.59,62.14,0.04,10.29,3.22
4871,United Kingdom,2011,1.32,2.95,13.31,5.69,68.98,0.24,15.96,3.17
4872,United Kingdom,2012,1.63,2.77,14.74,5.31,70.41,1.35,19.85,3.08
4873,United Kingdom,2013,1.55,2.75,18.10,4.70,70.61,2.01,28.40,3.03
4874,United Kingdom,2014,1.25,2.52,22.62,5.89,63.75,4.05,31.96,3.03
4875,United Kingdom,2015,0.97,2.59,29.26,6.30,70.34,7.53,40.27,3.11
4876,United Kingdom,2016,0.46,2.90,30.06,5.62,71.73,10.41,37.15,3.20
4877,United Kingdom,2017,0.38,2.83,31.78,5.93,70.34,11.48,49.63,3.22
4878,United Kingdom,2018,0.32,2.85,34.77,5.46,65.06,12.86,56.90,3.17
4879,United Kingdom,2019,0.26,2.84,36.55,5.96,56.18,12.68,64.13,3.11
4880,United States,1965,11.61,14.97,13.33,198.97,3.85,0.00,0.00,23.69
4881,United States,1966,12.17,16.14,14.06,199.94,5.81,0.00,0.00,24.88
4882,United States,1967,11.94,17.04,14.07,227.22,8.06,0.00,0.00,25.84
4883,United States,1968,12.36,18.24,15.55,228.15,13.19,0.00,0.00,27.63
4884,United States,1969,12.41,19.63,16.23,256.03,14.66,0.00,0.00,29.14
4885,United States,1970,12.29,20.70,16.24,253.49,22.95,0.00,0.00,30.30
4886,United States,1971,11.63,21.34,16.58,272.25,40.11,0.00,0.00,31.34
4887,United States,1972,12.10,21.55,18.67,278.72,56.94,0.00,0.00,33.86
4888,United States,1973,13.00,21.38,19.99,278.21,87.87,0.00,0.00,35.75
4889,United States,1974,12.69,20.64,20.40,307.28,119.97,0.00,0.00,34.32
4890,United States,1975,12.69,18.94,19.75,306.21,181.58,0.00,0.00,33.65
4891,United States,1976,13.62,19.32,22.56,289.82,201.16,0.00,0.00,36.12
4892,United States,1977,13.95,18.93,23.54,225.86,264.09,0.00,0.00,38.13
4893,United States,1978,13.80,18.99,24.68,286.33,290.95,0.00,0.00,37.68
4894,United States,1979,15.07,19.62,25.76,285.94,268.58,0.00,0.00,36.89
4895,United States,1980,15.46,19.21,26.66,282.00,264.33,0.00,0.00,34.18
4896,United States,1981,15.94,18.75,27.38,266.51,287.02,0.00,0.00,31.89
4897,United States,1982,15.36,17.43,26.41,315.53,297.66,0.00,0.00,30.19
4898,United States,1983,15.93,16.35,29.80,338.68,309.13,0.00,0.00,30.01
4899,United States,1984,17.11,17.47,35.60,327.59,344.88,0.01,0.01,31.09
4900,United States,1985,17.52,16.81,36.39,287.18,403.88,0.01,0.01,30.96
4901,United States,1986,17.30,15.75,38.70,296.97,435.83,0.01,0.00,32.23
4902,United States,1987,18.05,16.75,42.67,255.41,479.23,0.01,0.00,32.90
4903,United States,1988,18.89,17.52,42.39,228.38,554.71,0.01,0.00,34.27
4904,United States,1989,19.11,18.61,48.85,274.72,557.22,0.25,2.13,34.25
4905,United States,1990,19.22,18.61,57.46,292.28,607.22,0.37,2.82,33.50
4906,United States,1991,19.04,19.02,60.55,287.33,644.81,0.48,2.98,32.79
4907,United States,1992,19.17,19.67,64.82,251.43,651.34,0.41,2.92,33.46
4908,United States,1993,19.88,20.16,66.92,279.25,642.41,0.48,3.04,33.75
4909,United States,1994,19.96,20.63,66.35,259.34,674.15,0.50,3.48,34.63
4910,United States,1995,20.13,21.53,63.27,311.22,708.84,0.51,3.20,34.55
4911,United States,1996,21.05,21.92,64.83,347.55,710.24,0.54,3.27,35.81
4912,United States,1997,21.49,22.05,65.82,355.97,661.73,0.53,3.32,36.29
4913,United States,1998,21.71,21.68,65.62,322.09,709.16,0.52,3.06,36.90
4914,United States,1999,21.67,21.75,66.48,316.61,766.58,0.52,4.53,37.93
4915,United States,2000,22.63,22.62,66.58,272.76,793.57,0.52,5.65,38.35
4916,United States,2001,21.96,21.62,66.83,210.24,809.29,0.57,6.81,38.29
4917,United States,2002,21.95,22.32,71.79,258.17,821.12,0.60,10.46,38.31
4918,United States,2003,22.37,21.68,71.33,269.97,803.93,0.61,11.30,38.89
4919,United States,2004,22.52,21.77,71.95,262.55,830.03,0.70,14.29,40.31
4920,United States,2005,22.85,21.43,72.60,266.43,823.14,0.75,17.99,40.37
4921,United States,2006,22.50,21.12,73.08,285.54,828.65,0.82,26.86,39.85
4922,United States,2007,22.80,22.47,73.87,243.04,848.87,1.10,34.80,39.60
4923,United States,2008,22.44,22.64,73.55,251.05,848.64,1.63,55.92,36.96
4924,United States,2009,19.74,22.23,73.16,271.53,840.90,2.08,74.63,35.05
4925,United States,2010,20.88,23.33,75.06,257.27,849.44,3.01,95.61,35.61
4926,United States,2011,19.70,23.70,75.78,316.10,831.79,4.74,121.39,34.89
4927,United States,2012,17.42,24.77,77.04,274.03,809.82,9.04,142.24,34.12
4928,United States,2013,18.08,25.45,80.67,266.55,830.54,16.04,169.54,34.69
4929,United States,2014,18.04,26.00,84.07,255.75,839.12,29.22,183.49,34.94
4930,United States,2015,15.58,26.77,83.74,246.45,839.13,39.43,192.64,35.66
4931,United States,2016,14.26,26.97,82.72,263.76,848.10,55.42,229.29,35.92
4932,United States,2017,13.87,26.64,82.80,296.81,847.32,78.06,256.87,36.29
4933,United States,2018,13.28,29.52,81.91,289.51,849.56,94.31,275.40,37.11
4934,United States,2019,11.34,30.48,78.34,271.16,852.01,108.36,303.10,36.99
4935,Uzbekistan,1985,0.06,1.12,0.00,5.43,0.00,0.00,0.00,0.50
4936,Uzbekistan,1986,0.07,1.08,0.00,4.62,0.00,0.00,0.00,0.51
4937,Uzbekistan,1987,0.06,1.13,0.00,6.77,0.00,0.00,0.00,0.48
4938,Uzbekistan,1988,0.06,1.12,0.00,7.16,0.00,0.00,0.00,0.60
4939,Uzbekistan,1989,0.07,1.18,0.00,5.50,0.00,0.00,0.00,0.57
4940,Uzbekistan,1990,0.08,1.26,0.00,6.65,0.00,0.00,0.00,0.43
4941,Uzbekistan,1991,0.07,1.26,0.00,6.03,0.00,0.00,0.00,0.46
4942,Uzbekistan,1992,0.06,1.27,0.00,6.28,0.00,0.00,0.00,0.37
4943,Uzbekistan,1993,0.04,1.39,0.00,7.36,0.00,0.00,0.00,0.39
4944,Uzbekistan,1994,0.05,1.41,0.00,7.16,0.00,0.00,0.00,0.34
4945,Uzbekistan,1995,0.04,1.44,0.00,6.19,0.00,0.00,0.00,0.28
4946,Uzbekistan,1996,0.03,1.50,0.00,6.53,0.00,0.00,0.00,0.28
4947,Uzbekistan,1997,0.03,1.47,0.00,5.78,0.00,0.00,0.00,0.30
4948,Uzbekistan,1998,0.03,1.48,0.00,5.76,0.00,0.00,0.00,0.29
4949,Uzbekistan,1999,0.03,1.71,0.00,5.69,0.00,0.00,0.00,0.30
4950,Uzbekistan,2000,0.03,1.75,0.00,5.88,0.00,0.00,0.00,0.30
4951,Uzbekistan,2001,0.03,1.77,0.00,6.02,0.00,0.00,0.00,0.29
4952,Uzbekistan,2002,0.03,1.82,0.00,6.19,0.00,0.00,0.00,0.28
4953,Uzbekistan,2003,0.02,1.64,0.00,7.15,0.00,0.00,0.00,0.31
4954,Uzbekistan,2004,0.03,1.66,0.00,6.49,0.00,0.00,0.00,0.31
4955,Uzbekistan,2005,0.04,1.69,0.00,6.88,0.00,0.00,0.00,0.22
4956,Uzbekistan,2006,0.04,1.56,0.00,5.85,0.00,0.00,0.00,0.22
4957,Uzbekistan,2007,0.04,1.69,0.00,6.46,0.00,0.00,0.00,0.20
4958,Uzbekistan,2008,0.04,1.59,0.00,4.39,0.00,0.00,0.00,0.19
4959,Uzbekistan,2009,0.04,1.59,0.00,6.48,0.00,0.00,0.00,0.18
4960,Uzbekistan,2010,0.04,1.59,0.00,8.19,0.00,0.00,0.00,0.16
4961,Uzbekistan,2011,0.05,1.70,0.00,5.72,0.00,0.00,0.00,0.15
4962,Uzbekistan,2012,0.05,1.66,0.00,6.35,0.00,0.00,0.00,0.13
4963,Uzbekistan,2013,0.07,1.66,0.00,6.27,0.00,0.00,0.00,0.12
4964,Uzbekistan,2014,0.06,1.75,0.00,6.19,0.00,0.00,0.00,0.12
4965,Uzbekistan,2015,0.06,1.67,0.00,6.02,0.00,0.00,0.00,0.11
4966,Uzbekistan,2016,0.05,1.56,0.00,7.33,0.00,0.00,0.00,0.10
4967,Uzbekistan,2017,0.06,1.55,0.00,8.43,0.00,0.00,0.00,0.10
4968,Uzbekistan,2018,0.09,1.60,0.00,5.90,0.00,0.00,0.00,0.09
4969,Uzbekistan,2019,0.07,1.56,0.00,6.50,0.00,0.00,0.00,0.09
4970,Venezuela,1965,0.00,0.27,0.00,1.37,0.00,0.00,0.00,0.40
4971,Venezuela,1966,0.00,0.28,0.00,1.40,0.00,0.00,0.00,0.40
4972,Venezuela,1967,0.00,0.31,0.00,1.64,0.00,0.00,0.00,0.40
4973,Venezuela,1968,0.00,0.32,0.00,2.75,0.00,0.00,0.00,0.44
4974,Venezuela,1969,0.00,0.33,0.00,3.19,0.00,0.00,0.00,0.44
4975,Venezuela,1970,0.00,0.31,0.00,4.10,0.00,0.00,0.00,0.46
4976,Venezuela,1971,0.01,0.30,0.00,5.39,0.00,0.00,0.00,0.46
4977,Venezuela,1972,0.01,0.30,0.00,6.02,0.00,0.00,0.00,0.50
4978,Venezuela,1973,0.01,0.37,0.00,6.23,0.00,0.00,0.00,0.55
4979,Venezuela,1974,0.01,0.39,0.00,7.71,0.00,0.00,0.00,0.55
4980,Venezuela,1975,0.01,0.38,0.00,8.93,0.00,0.00,0.00,0.59
4981,Venezuela,1976,0.01,0.47,0.00,10.58,0.00,0.00,0.00,0.58
4982,Venezuela,1977,0.01,0.51,0.00,12.16,0.00,0.00,0.00,0.65
4983,Venezuela,1978,0.00,0.51,0.00,12.23,0.00,0.00,0.00,0.68
4984,Venezuela,1979,0.01,0.57,0.00,14.24,0.00,0.00,0.00,0.73
4985,Venezuela,1980,0.01,0.59,0.00,14.59,0.00,0.00,0.00,0.89
4986,Venezuela,1981,0.01,0.59,0.00,15.09,0.00,0.00,0.00,0.94
4987,Venezuela,1982,0.00,0.63,0.00,15.81,0.00,0.00,0.00,0.93
4988,Venezuela,1983,0.01,0.62,0.00,18.06,0.00,0.00,0.00,0.91
4989,Venezuela,1984,0.01,0.69,0.00,20.24,0.00,0.00,0.00,0.85
4990,Venezuela,1985,0.01,0.69,0.00,22.65,0.00,0.00,0.00,0.87
4991,Venezuela,1986,0.01,0.76,0.00,25.16,0.00,0.00,0.00,0.91
4992,Venezuela,1987,0.01,0.74,0.00,30.84,0.00,0.00,0.00,0.86
4993,Venezuela,1988,0.01,0.76,0.00,34.20,0.00,0.00,0.00,0.90
4994,Venezuela,1989,0.02,0.78,0.00,34.67,0.00,0.00,0.00,0.87
4995,Venezuela,1990,0.02,0.88,0.00,36.98,0.00,0.00,0.00,0.88
4996,Venezuela,1991,0.00,0.88,0.00,44.54,0.00,0.00,0.00,0.84
4997,Venezuela,1992,0.00,0.86,0.00,47.27,0.00,0.00,0.00,1.00
4998,Venezuela,1993,0.00,0.93,0.00,47.48,0.00,0.00,0.00,0.90
4999,Venezuela,1994,0.00,0.99,0.00,51.28,0.00,0.00,0.00,1.01
5000,Venezuela,1995,0.00,1.10,0.00,51.45,0.00,0.00,0.00,0.97
5001,Venezuela,1996,0.00,1.19,0.00,53.85,0.00,0.00,0.00,0.79
5002,Venezuela,1997,0.00,1.23,0.00,57.27,0.00,0.00,0.00,0.85
5003,Venezuela,1998,0.00,1.29,0.00,57.92,0.00,0.00,0.00,0.95
5004,Venezuela,1999,0.00,1.10,0.00,60.60,0.00,0.00,0.00,1.02
5005,Venezuela,2000,0.01,1.12,0.00,62.89,0.00,0.00,0.00,1.03
5006,Venezuela,2001,0.00,1.18,0.00,60.44,0.00,0.00,0.00,1.16
5007,Venezuela,2002,0.00,1.14,0.00,59.53,0.00,0.00,0.00,1.21
5008,Venezuela,2003,0.00,1.01,0.00,60.53,0.00,0.00,0.00,1.03
5009,Venezuela,2004,0.00,1.14,0.00,70.08,0.00,0.00,0.00,1.12
5010,Venezuela,2005,0.00,1.10,0.00,77.09,0.00,0.00,0.00,1.22
5011,Venezuela,2006,0.01,1.26,0.00,81.41,0.00,0.00,0.00,1.36
5012,Venezuela,2007,0.01,1.34,0.00,83.03,0.00,0.00,0.00,1.29
5013,Venezuela,2008,0.01,1.26,0.00,86.71,0.00,0.00,0.00,1.46
5014,Venezuela,2009,0.01,1.23,0.00,85.84,0.00,0.00,0.00,1.48
5015,Venezuela,2010,0.01,1.13,0.00,76.66,0.00,0.00,0.00,1.48
5016,Venezuela,2011,0.01,1.20,0.00,83.15,0.00,0.00,0.00,1.50
5017,Venezuela,2012,0.01,1.25,0.00,81.74,0.00,0.01,0.00,1.61
5018,Venezuela,2013,0.01,1.16,0.00,83.41,0.00,0.01,0.00,1.59
5019,Venezuela,2014,0.01,1.22,0.00,78.75,0.00,0.01,0.00,1.46
5020,Venezuela,2015,0.01,1.33,0.00,73.40,0.00,0.01,0.00,1.29
5021,Venezuela,2016,0.01,1.34,0.00,61.70,0.00,0.01,0.00,1.08
5022,Venezuela,2017,0.01,1.39,0.00,59.30,0.00,0.01,0.00,0.93
5023,Venezuela,2018,0.00,1.14,0.00,56.99,0.00,0.01,0.00,0.80
5024,Venezuela,2019,0.00,0.95,0.00,63.27,0.00,0.01,0.15,0.71
5025,Vietnam,1965,0.04,0.00,0.00,0.34,0.00,0.00,0.00,0.06
5026,Vietnam,1966,0.04,0.00,0.00,0.39,0.00,0.00,0.00,0.14
5027,Vietnam,1967,0.04,0.00,0.00,0.43,0.00,0.00,0.00,0.21
5028,Vietnam,1968,0.05,0.00,0.00,0.48,0.00,0.00,0.00,0.21
5029,Vietnam,1969,0.05,0.00,0.00,0.54,0.00,0.00,0.00,0.26
5030,Vietnam,1970,0.05,0.00,0.00,0.60,0.00,0.00,0.00,0.27
5031,Vietnam,1971,0.06,0.00,0.00,0.61,0.00,0.00,0.00,0.22
5032,Vietnam,1972,0.05,0.00,0.00,0.42,0.00,0.00,0.00,0.23
5033,Vietnam,1973,0.06,0.00,0.00,0.42,0.00,0.00,0.00,0.23
5034,Vietnam,1974,0.08,0.00,0.00,0.42,0.00,0.00,0.00,0.14
5035,Vietnam,1975,0.11,0.00,0.00,0.50,0.00,0.00,0.00,0.13
5036,Vietnam,1976,0.10,0.00,0.00,0.56,0.00,0.00,0.00,0.03
5037,Vietnam,1977,0.11,0.00,0.00,0.60,0.00,0.00,0.00,0.03
5038,Vietnam,1978,0.11,0.00,0.00,0.80,0.00,0.00,0.00,0.04
5039,Vietnam,1979,0.11,0.00,0.00,1.00,0.00,0.00,0.00,0.05
5040,Vietnam,1980,0.10,0.00,0.00,1.49,0.00,0.00,0.00,0.08
5041,Vietnam,1981,0.11,0.00,0.00,1.51,0.00,0.00,0.00,0.07
