Entity,Year,Coal Consumption - EJ,Gas Consumption - EJ,Geo Biomass Other - TWh,Hydro Generation - TWh,Nuclear Generation - TWh,Solar Generation - TWh,Wind Generation -TWh,Oil Consumption - EJ
Other Caribbean,1965,0.0020934,0.0001053,0,0.365,0,0,0,0.751947909
Other Caribbean,1966,0.0020934,0.0001053,0,0.413,0.012,0,0,0.778942958
Other Caribbean,1967,0.0020934,0.0001053,0,0.322,0.038,0,0,0.812285477
Other Caribbean,1968,0.0020934,0.0001053,0,0.331,0.018,0,0,0.830181423
Other Caribbean,1969,0.0020934,0.0001053,0,0.352,0,0,0,0.851534559
Other Caribbean,1970,0.00167472,0.000157968,0,0.419,0,0,0,0.980169444
Other Caribbean,1971,0.001381644,0.00031464,0.97,0.922,0,0,0,0.999974025
Other Caribbean,1972,0.001381644,0.000337608,0.831,0.929,0,0,0,1.070973565
Other Caribbean,1973,0.001172304,0.000649584,0.978,0.855,0,0,0,1.157899405
Other Caribbean,1974,0.00125604,0.000779256,0.984,0.829,0,0,0,1.14980043
Other Caribbean,1975,0.001558848,0.00070272,1.012,0.771,0,0,0,1.118879297
Other Caribbean,1976,0.00125604,0.000942192,1.103,1.166,0,0,0,1.135183273
Other Caribbean,1977,0.002344608,0.00079362,1.193,0.815,0,0,0,1.191796529
Other Caribbean,1978,0.002344608,0.000713412,1.339,1.143,0,0,0,1.221614936
Other Caribbean,1979,0.001967796,0.001080288,1.289,1.381,0,0,0,1.258748144
Other Caribbean,1980,0.00230274,0.00109422,1.292,1.054,0,0,0,1.422117296
Other Caribbean,1981,0.002260872,0.000785016,1.308,1.839,0,0,0,1.436414931
Other Caribbean,1982,0.004103064,0.000683712,1.406,1.217,0,0,0,1.246238415
Other Caribbean,1983,0.008566908,0.000678276,1.515,1.376,0,0,0,1.187152015
Other Caribbean,1984,0.006930614,0.000809604,1.289,1.634,0,0,0,1.262850543
Other Caribbean,1985,0.01351553,0.001144908,1.209,1.622,0,0,0,1.173855763
Other Caribbean,1986,0.010801081,0.00113454,1.266,2.055,0,0,0,1.151572256
Other Caribbean,1987,0.01688372,0.00161586,1.304,2.233,0,0,0,1.192278822
Other Caribbean,1988,0.01596611,0.001676124,1.422,2.465,0,0,0,1.201706356
Other Caribbean,1989,0.014622092,0.002165904,1.389,1.305,0,0,0,1.265758266
Other Caribbean,1990,0.013790361,0.002191104,1.603842105,1.256,0,0,0,1.243999611
Other Caribbean,1991,0.014390235,0.001796832,1.367842105,1.292,0,0,0,1.214431243
Other Caribbean,1992,0.013197915,0.001475856,1.47,1.315,0,0,0,1.158830705
Other Caribbean,1993,0.014656534,0.001715292,1.064,1.705,0,0,0.001717172,1.168630664
Other Caribbean,1994,0.011317183,0.001528524,1.131,0.937,0,0,0.007777778,1.236989347
Other Caribbean,1995,0.011722527,0.001590588,0.951,1.105200001,0,0,0.007777778,1.236113029
Other Caribbean,1996,0.009613279,0.001734156,1.222171095,1.468450842,0,0,0.007365622,1.281675837
Other Caribbean,1997,0.010057201,0.002202444,1.179,1.190061593,0,0,0.008021528,1.361006563
Other Caribbean,1998,0.012210592,0.005988816,1.040475684,1.771973217,0,0,0.009122949,1.404449867
Other Caribbean,1999,0.014673695,0.018980352,1.217120065,2.439964621,0,0.00010101,0.011434835,1.342359319
Other Caribbean,2000,0.015986957,0.035350548,1.335506422,1.550694504,0,0.000124,0.039549714,1.526822708
Other Caribbean,2001,0.018001451,0.047269836,1.268928861,1.373568079,0,0.000324,0.048077823,1.549624792
Other Caribbean,2002,0.036874153,0.046786824,1.183012225,1.727742087,0,0.00034,0.060919371,1.556721342
Other Caribbean,2003,0.067055735,0.061162356,0.96512454,2.198370145,0,0.00034,0.06469161,1.542930384
Other Caribbean,2004,0.077874513,0.056429182,1.052867153,2.290195155,0,0.000455,0.095316464,1.551952202
Other Caribbean,2005,0.067905453,0.059572507,0.758547457,2.603758129,0,0.005058138,0.106660361,1.564293116
Other Caribbean,2006,0.087285344,0.078392081,0.756636889,2.516979458,0,0.004414269,0.122777256,1.581623857
Other Caribbean,2007,0.089620313,0.088952399,0.870527813,2.347079651,0,0.006245111,0.128433333,1.523393265
Other Caribbean,2008,0.084151886,0.090313908,0.946907296,2.08482391,0,0.009853889,0.138945505,1.469500563
Other Caribbean,2009,0.075933569,0.087682554,0.956838755,2.199663491,0,0.01964899,0.193240071,1.367426301
Other Caribbean,2010,0.078987434,0.088677679,0.823836086,2.067394087,0,0.045815939,0.281628609,1.346392171
Other Caribbean,2011,0.087969219,0.098853235,0.87651982,2.144136187,0,0.086085984,0.350376079,1.342921767
Other Caribbean,2012,0.079352606,0.116076093,1.02599263,2.380956409,0,0.204296164,0.66921737,1.32046901
Other Caribbean,2013,0.087015227,0.129327209,1.11800111,2.452678832,0,0.252203199,1.007686567,1.264062737
Other Caribbean,2014,0.098949094,0.13243919,1.05469983,1.774895643,0,0.335156809,1.060656703,1.236447029
Other Caribbean,2015,0.093080448,0.132329893,1.158018476,1.362697485,0,0.437543562,1.146479137,1.281320902
Other Caribbean,2016,0.093578927,0.137770075,1.192786301,1.915135431,0,0.554476503,1.160241175,1.319234134
Other Caribbean,2017,0.08410924,0.129926045,1.302580414,2.699130986,0,0.695645204,1.319636475,1.291810948
Other Caribbean,2018,0.090498824,0.147876238,1.241802812,2.353638193,0,0.81180835,1.402193311,1.330218934
Other Caribbean,2019,0.140308363,0.180206639,1.280340664,1.529603182,0,1.277795411,1.806608016,1.295401293
Other Middle East,1965,0.000272803,0.0017559,0,0.556,0,0,0,0.244485178
Other Middle East,1966,0.000261529,0.002106,0,0.606,0,0,0,0.254265624
Other Middle East,1967,0.000272753,0.002106,0,0.734,0,0,0,0.26438046
Other Middle East,1968,0.000278659,0.0094797,0,0.814,0,0,0,0.275065927
Other Middle East,1969,0.000306887,0.0108855,0,0.952,0,0,0,0.286080144
Other Middle East,1970,0.000299984,0.023404212,0,0.928,0,0,0,0.277752768
Other Middle East,1971,0.000317276,0.03412242,0,0.89,0,0,0,0.289528308
Other Middle East,1972,0.000263852,0.042579756,0,0.869,0,0,0,0.28252303
Other Middle East,1973,0.000571456,0.060373656,0,0.495,0,0,0,0.304020625
Other Middle East,1974,0.000389456,0.074441304,0,1.15,0,0,0,0.325890277
Other Middle East,1975,0.000417633,0.078335028,0,1.55,0,0,0,0.359234547
Other Middle East,1976,0.00027838,0.083233548,0,2.03,0,0,0,0.404375095
Other Middle East,1977,0.00027838,0.090311436,0,2.568,0,0,0,0.445289011
Other Middle East,1978,0.000362451,0.099058716,0,2.895,0,0,0,0.468513816
Other Middle East,1979,0.000277878,0.109730988,0,3.201,0,0,0,0.543243822
Other Middle East,1980,0.000277878,0.089732304,0,3.411,0,0,0,0.534320181
Other Middle East,1981,0.000406873,0.0833418,0,3.508,0,0,0,0.572886361
Other Middle East,1982,0.000353743,0.130684572,0,3.609,0,0,0,0.645330113
Other Middle East,1983,0.000218425,0.137799036,0,3.362,0,0,0,0.695835535
Other Middle East,1984,0.000136197,0.1437561,0,3.91,0,0,0,0.752670547
Other Middle East,1985,5.64E-05,0.175342212,0,3.927,0,0,0,0.768360164
Other Middle East,1986,2.82E-05,0.208214496,0,3.423,0,0,0,0.755807739
Other Middle East,1987,2.82E-05,0.20247732,0,3.489,0,0,0,0.812731069
Other Middle East,1988,2.82E-05,0.232599528,0,3.443,0,0,0,0.814756371
Other Middle East,1989,0,0.263874759,0,3.289,0,0,0,0.80627861
Other Middle East,1990,0,0.280451854,0,3.239,0,0,0.001,0.848338207
Other Middle East,1991,5.64E-05,0.27986023,0,3.251,0,0,0.001,0.915609254
Other Middle East,1992,5.64E-05,0.317641783,0,3.375,0,0,0.001,0.926461524
